ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S95-A12,BLOOD40,Unknown,1,TNFAIP3,Test,12.01811742,1,Pass,0.026130871,84.05533505,999,1,
S95-A13,BLOOD40,Unknown,1,B2M,Test,9.268211654,1,Pass,0.026130871,82.84118429,999,1,
S95-A14,BLOOD40,Unknown,1,CCR4,Test,14.6387955,0,Fail,0.026130871,999,76.1623202,0,
S95-A15,BLOOD40,Unknown,1,CD40,Test,16.48089628,1,Pass,0.026130871,87.26958649,999,1,
S95-A16,BLOOD40,Unknown,1,CXCL9,Test,999,0,Fail,0.026130871,999,999,0,
S95-A17,BLOOD40,Unknown,1,GSK3B,Test,999,0,Fail,0.026130871,999,999,0,
S95-A18,BLOOD40,Unknown,1,IFNAR1,Test,14.98020727,0,Fail,0.026130871,999,999,0,
S95-A19,BLOOD40,Unknown,1,IL21,Test,999,0,Fail,0.026130871,999,999,0,
S95-A20,BLOOD40,Unknown,1,IL7,Test,999,0,Fail,0.026130871,999,999,0,
S95-A21,BLOOD40,Unknown,1,JAK1,Test,13.71768415,1,Pass,0.026130871,81.67385304,999,1,
S95-A22,BLOOD40,Unknown,1,PPARG,Test,999,0,Fail,0.026130871,999,999,0,
S95-A23,BLOOD40,Unknown,1,STAT1,Test,14.33866732,1,Pass,0.026130871,81.25393037,999,1,
S95-A24,BLOOD40,Unknown,1,TNFRSF1A,Test,17.554158,1,Pass,0.026130871,87.72294896,999,1,
S95-A25,BLOOD40,Unknown,1,BCL2,Test,14.17663472,1,Pass,0.026130871,85.56926422,999,1,
S95-A26,BLOOD40,Unknown,1,CCR5,Test,14.34887613,1,Pass,0.026130871,80.43275956,999,1,
S95-A27,BLOOD40,Unknown,1,CD44,Test,14.54621427,1,Pass,0.026130871,86.97294616,999,1,
S95-A28,BLOOD40,Unknown,1,CXCR3,Test,23.02484215,1,Pass,0.026130871,85.98023884,999,1,
S95-A29,BLOOD40,Unknown,1,HLA-DRA,Test,999,0,Fail,0.026130871,999,999,0,
S95-A30,BLOOD40,Unknown,1,IFNAR2,Test,16.65243833,1,Pass,0.026130871,81.14572968,999,1,
S95-A31,BLOOD40,Unknown,1,IL25,Test,15.55135628,1,Pass,0.026130871,84.37482432,999,1,
S95-A32,BLOOD40,Unknown,1,IL7R,Test,10.66724885,1,Pass,0.026130871,80.65973892,999,1,
S95-A33,BLOOD40,Unknown,1,JAK2,Test,15.97596981,1,Pass,0.026130871,77.73818715,999,1,
S95-A34,BLOOD40,Unknown,1,PPARGC1A,Test,999,0,Fail,0.026130871,999,999,0,
S95-A35,BLOOD40,Unknown,1,STAT3,Test,14.75992009,1,Pass,0.026130871,82.78849244,999,1,
S95-A36,BLOOD40,Unknown,1,TNFRSF1B,Test,15.90265655,1,Pass,0.026130871,85.72816367,999,1,
S95-A37,BLOOD40,Unknown,1,BCL6,Test,999,0,Fail,0.026130871,999,999,0,
S95-A38,BLOOD40,Unknown,1,CCR6,Test,16.01212027,1,Pass,0.026130871,84.59819207,999,1,
S95-A39,BLOOD40,Unknown,1,CD52,Test,12.19439892,1,Pass,0.026130871,79.08777621,999,1,
S95-A40,BLOOD40,Unknown,1,CXCR4,Test,12.49402209,1,Pass,0.026130871,81.8297925,999,1,
S95-A41,BLOOD40,Unknown,1,ICAM1,Test,999,0,Fail,0.026130871,999,999,0,
S95-A42,BLOOD40,Unknown,1,IFNG,Test,999,0,Fail,0.026130871,999,999,0,
