ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S95-A32,UCM17 Inflamed 7,Unknown,1,IL7R,Test,11.42477206,1,Pass,0.018201155,80.93137376,999,1,
S95-A33,UCM17 Inflamed 7,Unknown,1,JAK2,Test,17.03160967,0,Fail,0.018201155,999,78.60604536,0,
S95-A34,UCM17 Inflamed 7,Unknown,1,PPARGC1A,Test,999,0,Fail,0.018201155,999,999,0,
S95-A35,UCM17 Inflamed 7,Unknown,1,STAT3,Test,17.50944211,0,Fail,0.018201155,999,999,0,
S95-A36,UCM17 Inflamed 7,Unknown,1,TNFRSF1B,Test,999,0,Fail,0.018201155,999,999,0,
S95-A37,UCM17 Inflamed 7,Unknown,1,BCL6,Test,999,0,Fail,0.018201155,999,999,0,
S95-A38,UCM17 Inflamed 7,Unknown,1,CCR6,Test,15.63176407,1,Pass,0.018201155,84.83889972,999,1,
S95-A39,UCM17 Inflamed 7,Unknown,1,CD52,Test,15.18618708,1,Pass,0.018201155,79.59584198,999,1,
S95-A40,UCM17 Inflamed 7,Unknown,1,CXCR4,Test,13.40000541,0,Fail,0.018201155,999,999,0,
S95-A41,UCM17 Inflamed 7,Unknown,1,ICAM1,Test,16.30595778,1,Pass,0.018201155,86.70397783,999,1,
S95-A42,UCM17 Inflamed 7,Unknown,1,IFNG,Test,16.10219332,0,Fail,0.018201155,999,999,0,
S95-A43,UCM17 Inflamed 7,Unknown,1,IL2RA,Test,999,0,Fail,0.018201155,999,999,0,
